AIN0,AIN1,AIN2,AIN3
362,273,271,271
362,273,273,271
362,273,272,271
362,274,272,271
363,273,273,271
363,273,273,271
363,273,273,271
363,273,273,271
363,273,272,272
363,273,271,271
363,273,272,271
362,273,272,271
363,273,273,271
363,273,273,271
363,273,273,271
363,273,272,272
363,273,271,271
363,273,271,271
363,273,273,271
363,273,273,271
363,273,273,271
363,273,273,271
363,273,272,272
363,273,272,271
363,273,272,271
363,273,273,272
363,273,272,272
363,273,272,271
363,273,272,271
363,273,272,271
363,273,271,272
363,273,272,271
363,274,272,271
363,273,273,271
363,273,272,271
363,273,272,271
363,273,271,271
363,273,272,271
363,273,272,271
363,273,273,271
363,273,272,271
363,273,271,271
363,273,271,271
363,273,271,271
363,273,271,270
363,272,272,270
362,273,271,271
362,273,271,271
362,273,272,271
362,273,272,271
362,273,271,270
362,273,271,270
362,273,271,271
362,273,272,271
362,273,272,271
362,273,273,271
362,273,272,271
362,273,271,271
362,273,271,271
362,273,271,271
362,273,271,270
363,273,271,271
363,273,272,271
363,273,272,271
363,273,273,271
363,273,273,271
363,273,272,271
362,273,271,271
363,273,271,271
363,273,272,271
363,273,272,271
363,273,273,271
363,273,273,271
363,273,273,271
363,273,272,271
363,273,271,271
363,273,271,271
363,273,272,271
363,273,273,271
363,273,273,271
363,273,272,271
363,273,271,271
363,273,271,271
363,273,272,271
363,273,273,271
363,273,273,271
363,273,272,271
363,273,271,271
363,273,271,271
363,273,272,271
363,273,273,271
363,273,272,270
363,273,272,271
363,273,271,271
363,273,271,271
363,273,272,271
363,273,273,271
363,273,273,271
364,273,272,271
363,273,271,272
363,273,272,271
363,274,272,271
363,273,273,271
363,273,272,271
363,273,272,271
363,273,271,271
363,273,271,271
363,273,272,271
364,273,272,271
364,273,273,271
364,273,272,270
364,273,271,271
364,273,271,271
363,274,272,271
364,273,273,271
364,273,273,271
364,273,272,271
364,273,272,271
364,273,271,271
364,273,271,271
364,273,272,271
364,273,272,271
364,273,272,271
364,273,273,271
363,273,272,271
363,273,271,271
363,273,271,271
363,273,271,271
363,273,272,271
363,273,273,271
363,272,272,270
363,272,271,271
363,272,271,271
363,273,271,271
363,273,272,271
364,272,272,271
364,273,272,271
364,273,272,270
364,272,271,270
364,272,271,271
364,273,271,271
364,273,271,271
364,273,272,271
364,273,272,271
364,272,272,271
365,273,272,271
365,273,272,270
364,273,271,271
365,273,271,271
365,273,272,271
365,273,272,270
364,272,271,270
364,272,271,271
364,273,271,271
364,273,271,271
364,273,272,271
364,273,272,271
364,272,271,270
364,272,271,270
364,272,271,271
364,272,271,271
364,273,271,271
364,273,272,271
364,273,272,271
364,273,272,270
364,272,272,271
364,273,272,270
364,273,272,271
364,272,272,270
364,272,271,271
364,273,271,271
364,273,272,271
364,272,271,270
364,272,271,270
364,272,271,271
364,272,271,271
364,273,271,271
364,273,271,271
364,273,272,270
364,272,271,270
364,272,272,271
364,273,271,270
364,272,271,270
364,272,271,270
364,271,271,270
364,272,271,271
364,272,271,271
364,273,271,271
364,273,271,271
364,272,272,271
364,272,272,270
364,272,272,270
364,271,271,270
364,271,271,270
364,272,271,271
364,272,271,271
364,273,271,271
364,273,271,270
364,272,271,270
363,272,271,271
363,272,271,271
363,273,271,271
364,273,272,271
364,273,272,270
364,272,272,271
364,273,271,271
364,273,271,271
364,273,272,271
364,273,272,271
364,273,272,271
365,272,272,271
365,272,272,271
365,273,272,271
365,273,272,270
365,272,272,270
365,272,271,271
365,272,271,271
365,272,271,271
364,273,271,271
365,273,271,271
365,273,272,271
365,272,271,270
365,271,271,270
365,272,271,270
365,272,271,271
366,273,271,271
370,272,271,271
368,272,272,270
367,272,271,270
366,272,271,271
366,272,271,271
366,272,271,271
366,272,271,271
366,272,271,270
366,272,271,270
365,271,271,271
365,272,271,270
365,272,271,270
365,271,271,270
365,271,271,271
365,272,271,271
365,272,270,270
365,272,271,270
365,272,271,270
365,271,271,271
365,272,271,271
365,271,271,270
365,271,271,270
365,271,271,271
365,272,271,270
365,273,271,271
365,272,271,270
365,272,271,270
365,272,271,271
365,273,271,270
365,272,271,271
365,272,271,271
365,273,270,271
365,273,271,270
365,272,271,270
365,271,271,270
365,271,271,271
365,271,271,270
365,272,271,271
365,272,271,271
365,272,271,270
365,272,271,270
365,272,271,270
365,271,271,270
365,271,271,270
365,272,271,270
365,271,271,270
365,272,270,271
365,271,271,270
365,271,271,270
365,271,271,270
365,271,271,270
365,271,271,271
365,272,271,271
366,271,271,270
366,271,271,270
366,271,271,270
366,271,271,270
366,272,271,270
365,271,271,270
366,271,271,270
366,271,271,270
366,272,271,271
366,272,271,270
365,272,271,270
365,271,271,270
365,271,271,270
365,271,271,270
365,271,271,270
366,271,271,271
365,271,271,270
366,271,271,271
366,271,271,271
365,271,270,271
365,271,271,270
365,272,271,271
365,271,270,270
365,271,271,269
365,271,271,270
365,271,271,270
365,271,271,270
365,271,271,271
365,272,270,270
365,271,271,270
365,271,271,270
365,271,271,270
365,271,271,271
365,271,271,271
365,272,270,271
365,272,271,270
365,272,271,270
365,271,271,270
365,271,271,270
365,271,271,270
365,272,271,270
365,271,271,270
365,272,271,271
364,272,270,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,271
364,272,271,271
364,272,270,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,270
364,271,271,269
364,272,271,271
364,272,271,270
364,271,271,270
364,271,271,269
364,271,271,270
364,271,271,271
364,271,271,271
364,271,271,270
364,271,271,269
364,271,271,270
364,271,271,270
364,271,271,271
364,271,271,271
364,272,271,271
364,272,270,270
364,271,271,270
365,271,271,269
365,271,271,271
365,271,271,270
365,271,271,269
365,271,270,271
365,272,270,270
364,271,270,270
365,271,271,270
364,271,271,269
364,271,271,270
364,271,271,270
365,271,271,269
365,271,270,270
365,271,271,270
365,271,271,269
365,271,271,269
365,271,271,270
365,271,271,270
364,271,271,271
364,271,271,271
364,271,270,270
364,271,271,270
364,271,271,269
364,271,271,269
364,271,271,270
364,271,270,270
364,271,270,270
365,271,270,270
364,271,270,270
364,271,271,269
364,271,271,269
364,271,271,270
365,271,271,270
365,271,271,271
365,271,270,270
365,271,270,270
365,271,270,271
365,271,271,269
365,271,271,269
365,271,271,270
365,271,270,270
365,271,270,270
365,271,270,270
365,271,270,269
365,271,271,269
365,271,271,269
365,271,271,270
365,271,270,270
365,271,270,271
365,271,271,269
365,271,271,270
365,271,271,270
365,271,271,271
365,272,270,270
365,271,270,270
365,272,270,270
365,271,270,270
365,271,271,269
365,271,271,269
365,271,271,270
365,271,271,270
365,271,270,269
365,271,271,269
365,271,271,270
365,271,271,269
365,271,271,270
365,271,270,270
365,271,270,270
365,271,270,270
365,271,270,270
365,271,270,270
365,271,270,270
365,271,271,269
365,271,271,269
365,271,271,270
366,271,271,270
366,271,271,271
366,271,270,270
366,271,270,270
366,271,271,270
366,271,271,269
366,271,271,269
366,271,271,270
366,271,271,270
365,270,270,270
365,271,270,270
365,271,270,269
365,270,270,270
365,271,270,270
365,271,270,270
365,271,270,269
365,271,271,269
365,271,271,270
365,271,270,270
365,271,270,270
365,271,270,270
365,271,270,269
365,271,271,269
365,271,271,269
365,271,271,270
365,271,270,270
365,271,271,269
365,271,271,270
364,270,270,270
364,271,270,270
364,271,270,269
364,271,270,269
364,271,271,269
364,271,271,270
364,271,271,269
365,271,271,269
365,271,270,270
365,270,270,270
365,271,271,269
364,271,271,270
364,271,270,270
364,271,270,270
364,271,271,270
364,271,271,270
363,271,271,271
363,272,270,270
363,271,271,270
363,271,271,269
363,271,271,269
363,271,271,270
364,271,271,270
364,271,271,271
364,271,270,270
364,271,270,270
364,271,270,270
364,271,271,269
364,271,271,271
364,271,270,271
364,271,271,270
364,271,270,270
364,271,271,269
364,271,271,270
364,271,271,270
364,271,270,270
364,271,271,269
364,271,271,269
364,271,271,270
364,271,271,270
364,271,271,271
364,271,271,269
364,271,271,270
364,271,271,270
364,272,271,271
364,272,271,271
364,272,271,270
364,271,271,269
364,271,271,270
364,271,271,270
364,271,270,270
364,272,270,270
364,271,270,270
364,271,271,269
364,271,271,269
364,271,270,270
364,271,270,270
364,271,271,270
364,271,271,269
364,271,271,271
364,271,270,270
364,271,271,269
364,271,271,269
364,271,271,270
364,271,271,269
364,271,271,269
364,271,271,270
364,271,271,270
364,271,270,270
364,272,270,271
364,272,270,270
364,271,271,270
364,271,271,269
364,271,271,269
364,271,271,270
364,271,271,270
364,271,271,270
364,271,270,270
365,271,270,270
366,271,270,270
366,271,271,269
366,271,271,270
367,271,271,270
367,271,271,271
367,271,271,271
367,272,271,271
367,272,271,271
367,272,271,271
367,271,271,270
367,272,271,271
368,272,271,271
367,273,271,271
367,273,271,271
367,273,271,270
367,272,272,270
367,272,271,270
367,272,271,271
367,272,271,271
366,273,271,271
366,273,271,271
366,272,271,271
365,271,271,270
365,271,271,270
365,271,271,271
365,271,271,271
365,272,271,270
365,271,271,270
365,272,271,271
365,272,271,271
365,273,270,271
365,272,271,270
366,272,271,270
366,271,271,270
366,271,271,270
366,271,271,270
365,272,271,271
365,273,270,271
365,272,271,270
365,271,271,270
365,271,271,270
365,271,271,270
365,272,271,270
365,271,271,270
365,271,271,270
365,271,271,271
365,271,271,271
365,272,271,270
365,271,271,271
365,271,271,269
365,271,271,270
365,271,271,270
365,272,271,271
365,272,270,270
365,271,271,270
365,271,271,270
365,271,271,270
365,272,271,270
365,272,271,269
365,271,271,270
365,271,271,270
365,272,271,271
365,272,271,270
365,272,270,271
365,272,271,270
365,271,271,270
365,272,270,270
365,271,271,269
365,271,271,270
366,271,271,270
365,271,271,270
366,271,271,270
366,271,271,270
366,272,271,270
366,271,271,270
366,271,271,270
366,271,271,270
366,272,271,270
366,272,271,270
366,271,271,270
365,271,271,270
365,272,271,270
365,271,271,270
365,271,271,269
365,271,271,271
365,271,270,270
365,271,271,269
365,271,271,269
364,271,271,269
364,271,271,269
364,271,270,270
365,271,271,270
364,271,271,269
365,271,271,271
365,271,270,271
365,271,270,271
365,272,271,270
365,271,271,270
364,271,271,270
365,271,271,270
365,271,270,270
365,271,271,270
365,271,271,270
365,271,271,270
365,272,271,270
365,271,271,270
365,271,271,270
365,272,270,271
365,272,270,271
364,271,271,270
364,271,271,270
364,272,271,270
364,272,271,269
364,271,271,271
364,271,271,270
364,271,271,271
364,272,271,269
364,271,270,270
364,272,271,270
365,272,271,270
365,271,271,271
365,271,270,271
365,271,270,270
365,271,271,270
365,271,270,270
365,271,270,271
365,271,270,270
365,272,271,271
365,272,270,271
365,271,271,269
364,271,271,270
364,271,271,270
364,271,271,270
364,272,271,270
364,271,271,271
364,271,271,270
364,271,271,270
364,271,271,269
364,271,271,269
364,271,271,269
364,271,271,270
364,271,270,271
364,271,271,270
364,271,271,271
364,271,271,271
364,272,271,271
364,272,271,270
364,271,271,271
364,272,271,270
364,271,271,270
364,271,271,270
364,271,270,271
364,271,271,270
364,271,271,270
364,271,270,271
364,271,271,270
364,271,271,270
364,271,271,271
364,271,271,271
364,272,271,271
364,272,271,270
364,271,270,271
364,272,270,271
364,272,271,270
364,271,271,270
364,271,271,270
363,271,271,271
363,271,271,270
363,272,271,271
363,272,270,271
363,272,271,271
363,272,271,270
363,271,271,270
363,271,271,270
363,271,271,270
363,271,271,271
361,272,271,271
361,272,271,270
361,271,271,271
363,272,271,271
363,272,270,271
363,272,271,270
363,272,271,271
363,271,271,270
363,271,271,270
363,271,271,270
363,271,271,270
363,271,271,270
363,272,270,271
363,272,270,271
363,272,271,270
363,272,271,270
363,271,271,270
363,271,271,270
363,271,271,271
363,272,271,271
363,272,271,271
363,272,271,270
363,272,271,270
363,271,271,271
363,272,271,271
363,272,271,271
363,272,271,270
363,272,271,270
363,271,271,270
363,271,271,270
363,271,271,270
362,272,271,271
362,272,271,270
362,272,271,271
362,272,271,270
362,271,271,270
362,271,271,270
362,271,271,271
362,272,271,271
362,272,271,271
362,272,271,270
362,272,271,270
362,271,271,270
362,271,271,270
362,272,271,271
362,272,271,271
362,272,271,271
363,272,270,271
363,272,271,270
363,272,271,271
363,272,271,271
363,272,271,270
363,271,271,270
363,272,271,271
363,273,270,271
363,272,272,270
363,271,271,270
363,271,271,270
362,272,271,271
362,273,271,270
362,272,271,270
362,272,271,271
362,272,271,271
362,272,271,270
362,271,271,270
362,272,271,271
362,272,271,271
362,273,271,270
362,271,271,271
362,271,271,270
362,271,271,270
362,272,271,271
362,272,271,271
362,272,271,270
362,271,271,270
362,271,271,271
362,272,271,270
362,271,271,270
362,271,271,271
362,272,271,271
362,272,271,271
363,272,271,270
363,271,271,270
363,271,271,270
363,272,271,271
363,273,270,271
363,272,271,270
362,271,271,270
362,271,271,270
362,272,271,271
362,272,270,270
362,272,271,270
362,272,271,271
362,272,271,270
362,271,271,270
362,272,271,270
362,272,271,271
362,272,271,271
362,271,271,270
362,271,271,271
362,271,271,271
362,272,271,271
362,272,271,270
362,272,271,270
362,272,271,270
362,271,271,271
362,272,271,271
362,272,271,270
362,271,271,271
362,272,271,271
362,272,271,271
362,273,271,271
362,272,271,270
362,271,271,270
362,271,271,270
362,271,271,270
362,272,271,271
362,272,271,271
362,272,271,271
362,272,271,270
362,272,272,270
361,272,271,270
360,272,271,270
360,271,271,271
362,272,271,270
363,271,271,270
363,271,271,271
362,271,271,270
362,272,272,270
362,272,271,270
362,272,271,270
363,272,271,270
363,272,271,271
363,272,271,271
363,273,271,271
363,272,271,270
363,272,271,270
363,271,271,270
363,271,271,271
362,272,271,271
362,272,271,271
363,273,271,271
362,272,272,271
362,272,271,270
362,272,271,271
362,273,271,270
360,272,271,270
360,271,271,270
359,271,271,270
360,272,271,271
360,272,271,271
360,273,271,271
360,272,271,271
360,272,271,270
360,272,271,271
360,273,271,271
360,273,272,271
361,272,271,270
361,271,271,270
361,271,271,270
361,272,271,270
361,272,271,271
361,272,271,271
361,273,271,271
361,273,272,271
361,272,271,271
361,273,271,271
361,273,271,271
361,273,271,271
361,272,271,270
361,271,271,270
361,272,271,271
361,272,271,271
361,272,271,271
361,272,271,271
361,273,271,271
361,272,272,271
362,272,272,270
361,271,271,271
361,271,271,271
361,272,271,271
361,273,271,271
361,271,271,271
361,272,271,271
361,273,271,271
361,273,272,271
361,272,272,271
361,271,272,271
361,272,271,271
361,271,271,270
361,272,271,271
361,273,271,271
361,273,271,271
361,273,272,270
361,272,272,271
361,272,271,270
361,272,271,271
361,273,271,271
361,273,271,270
361,272,271,271
361,273,271,271
361,272,272,270
361,272,271,271
361,272,271,271
361,273,271,271
361,273,272,271
361,273,272,270
361,272,272,270
361,272,271,271
361,272,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,272,272,270
362,272,271,271
361,272,271,271
361,273,271,271
361,273,272,271
361,272,271,271
361,273,272,271
361,273,272,270
361,272,271,271
361,272,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,273,272,270
361,272,272,270
361,272,271,271
361,272,271,271
361,273,271,271
361,273,272,271
362,273,272,271
361,273,272,271
361,272,271,270
361,272,271,271
361,273,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,273,272,271
361,273,272,271
361,273,271,271
361,272,271,270
361,273,272,271
361,272,271,270
361,272,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,272,273,271
361,273,273,271
361,272,272,270
361,273,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,273,272,270
361,272,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,273,273,271
361,273,272,270
361,273,271,271
361,273,273,271
361,273,272,270
361,272,271,271
361,273,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,273,271,271
361,273,272,271
361,273,273,271
361,273,272,270
361,272,272,270
361,272,271,271
361,273,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,273,272,270
361,272,272,270
361,272,271,271
361,272,271,271
361,273,271,271
361,273,271,271
361,273,272,271
361,273,272,271
361,272,272,271
361,274,272,271
361,273,272,271
361,274,271,271
361,274,272,271
361,273,272,271
361,274,272,271
361,273,272,271
361,272,272,271
361,273,272,271
361,273,272,271
361,273,272,271
362,273,272,272
362,274,272,271
362,273,272,271
362,274,272,271
362,273,272,271
361,273,272,271
361,273,273,271
361,273,273,272
361,273,272,271
361,273,273,272
361,273,272,271
361,273,273,271
361,273,271,271
361,273,273,271
361,273,272,271
361,273,273,271
361,273,272,272
361,274,272,271
361,273,272,272
361,274,272,271
361,273,272,271
361,274,272,271
361,273,272,272
361,274,273,271
361,273,272,272
361,274,273,271
361,273,272,271
361,274,273,271
361,273,272,272
361,274,273,271
361,273,272,271
361,274,273,271
361,273,271,271
361,274,273,271
361,273,272,271
361,274,273,271
361,274,273,271
361,273,272,271
361,274,273,271
361,273,272,271
361,274,273,271
361,273,272,271
361,274,273,271
361,273,272,271
360,273,273,271
360,273,272,271
360,274,273,271
361,273,272,271
361,274,273,271
361,273,272,271
361,273,273,271
